binary_id,cwe_id,entry_cwe,entry_symbol
BIN_3624889,CWE-191,,entry_bad
BIN_3624906,CWE-127,,entry_bad
BIN_3624958,CWE-762,CWE-762,_ZN68CWE762_Mismatched_Memory_Management_Routines__delete_long_realloc_219entry_badEv
BIN_3625051,CWE-121,,entry_bad
BIN_3625675,CWE-252,,entry_bad
BIN_3626119,CWE-194,,entry_bad
BIN_3627021,CWE-253,,entry_bad
BIN_3627103,CWE-590,CWE-590,_ZN62CWE590_Free_Memory_Not_on_Heap__delete_array_int64_t_alloca_339entry_badEv
BIN_3627368,CWE-122,CWE-122,_ZN54CWE122_Heap_Based_Buffer_Overflow__cpp_src_char_cat_459entry_badEv
BIN_3627551,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_wchar_t_loop_219entry_badEv
BIN_3628071,CWE-124,,entry_bad
BIN_3628172,CWE-122,CWE-122,_ZN58CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_char_ncat_169entry_badEv
BIN_3628911,CWE-590,CWE-590,_ZN59CWE590_Free_Memory_Not_on_Heap__delete_array_char_alloca_119entry_badEv
BIN_3629932,CWE-252,,entry_bad
BIN_3630200,CWE-121,,entry_bad
BIN_3631204,CWE-590,CWE-590,_ZN63CWE590_Free_Memory_Not_on_Heap__delete_array_wchar_t_declare_149entry_badEv
BIN_3631256,CWE-481,,entry_bad
BIN_3631976,CWE-121,,entry_bad
BIN_3632119,CWE-121,,entry_bad
BIN_3632650,CWE-121,,entry_bad
BIN_3633000,CWE-590,CWE-590,_ZN54CWE590_Free_Memory_Not_on_Heap__delete_class_static_039entry_badEv
BIN_3633166,CWE-690,,entry_bad
BIN_3633810,CWE-190,,entry_bad
BIN_3634160,CWE-590,CWE-590,_ZN54CWE590_Free_Memory_Not_on_Heap__delete_class_static_149entry_badEv
BIN_3634710,CWE-134,,entry_bad
BIN_3634714,CWE-758,CWE-758,_ZN52CWE758_Undefined_Behavior__double_pointer_new_use_169entry_badEv
BIN_3635741,CWE-023,CWE-023,_ZN62CWE23_Relative_Path_Traversal__char_connect_socket_ofstream_019entry_badEv
BIN_3635997,CWE-122,,entry_bad
BIN_3636399,CWE-617,,entry_bad
BIN_3636458,CWE-121,,entry_bad
BIN_3636472,CWE-590,CWE-590,_ZN63CWE590_Free_Memory_Not_on_Heap__delete_wchar_t_placement_new_079entry_badEv
BIN_3638070,CWE-563,,entry_bad
BIN_3638262,CWE-681,,entry_bad
BIN_3638612,CWE-124,CWE-124,_ZN47CWE124_Buffer_Underwrite__new_wchar_t_memcpy_109entry_badEv
BIN_3638950,CWE-036,CWE-036,_ZN62CWE36_Absolute_Path_Traversal__wchar_t_environment_ifstream_159entry_badEv
BIN_3639412,CWE-369,,entry_bad
BIN_3639941,CWE-252,,entry_bad
BIN_3640215,CWE-126,,entry_bad
BIN_3640301,CWE-191,,entry_bad
BIN_3641454,CWE-416,CWE-416,_ZN49CWE416_Use_After_Free__new_delete_array_struct_029entry_badEv
BIN_3641473,CWE-122,CWE-122,_ZN60CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_char_memcpy_159entry_badEv
BIN_3642160,CWE-122,,entry_bad
BIN_3642308,CWE-134,,entry_bad
BIN_3642432,CWE-190,,entry_bad
BIN_3642714,CWE-761,,entry_bad
BIN_3643117,CWE-252,,entry_bad
BIN_3643473,CWE-127,,entry_bad
BIN_3644200,CWE-195,,entry_bad
BIN_3644766,CWE-416,CWE-416,_ZN41CWE416_Use_After_Free__new_delete_char_149entry_badEv
BIN_3646112,CWE-134,,entry_bad
BIN_3647198,CWE-121,,entry_bad
BIN_3648177,CWE-190,CWE-190,_ZN40CWE190_Integer_Overflow__char_max_add_439entry_badEv
BIN_3649401,CWE-511,,entry_bad
BIN_3649597,CWE-401,CWE-401,_ZN39CWE401_Memory_Leak__new_TwoIntsClass_319entry_badEv
BIN_3649701,CWE-134,CWE-134,_ZN66CWE134_Uncontrolled_Format_String__wchar_t_environment_snprintf_439entry_badEv
BIN_3649769,CWE-590,CWE-590,_ZN61CWE590_Free_Memory_Not_on_Heap__delete_array_class_declare_039entry_badEv
BIN_3650321,CWE-194,,entry_bad
BIN_3651529,CWE-122,,entry_bad
BIN_3652458,CWE-078,,entry_bad
BIN_3653333,CWE-416,,entry_bad
BIN_3653548,CWE-078,,entry_bad
BIN_3653748,CWE-762,CWE-762,_ZN74CWE762_Mismatched_Memory_Management_Routines__delete_array_long_realloc_329entry_badEv
BIN_3653850,CWE-078,,entry_bad
BIN_3656016,CWE-606,,entry_bad
BIN_3656241,CWE-415,,entry_bad
BIN_3656415,CWE-127,,entry_bad
BIN_3656570,CWE-190,,entry_bad
BIN_3657495,CWE-121,,entry_bad
BIN_3657571,CWE-789,,entry_bad
BIN_3657922,CWE-758,,entry_bad
BIN_3657945,CWE-590,CWE-590,_ZN62CWE590_Free_Memory_Not_on_Heap__delete_array_int64_t_alloca_039entry_badEv
BIN_3658280,CWE-401,CWE-401,_ZN39CWE401_Memory_Leak__new_TwoIntsClass_129entry_badEv
BIN_3658633,CWE-457,,entry_bad
BIN_3658807,CWE-457,,entry_bad
BIN_3659201,CWE-036,CWE-036,_ZN52CWE36_Absolute_Path_Traversal__wchar_t_file_fopen_449entry_badEv
BIN_3659372,CWE-121,,entry_bad
BIN_3660082,CWE-197,,entry_bad
BIN_3661000,CWE-122,,entry_bad
BIN_3661384,CWE-680,CWE-680,_ZN57CWE680_Integer_Overflow_to_Buffer_Overflow__new_fscanf_449entry_badEv
BIN_3661737,CWE-457,CWE-457,_ZN70CWE457_Use_of_Uninitialized_Variable__new_struct_array_partial_init_049entry_badEv
BIN_3662165,CWE-415,CWE-415,_ZN40CWE415_Double_Free__new_delete_struct_339entry_badEv
BIN_3662489,CWE-191,,entry_bad
BIN_3662726,CWE-464,,entry_bad
BIN_3662775,CWE-401,CWE-401,_ZN53CWE401_Memory_Leak__new_array_struct_twoIntsStruct_449entry_badEv
BIN_3663631,CWE-036,CWE-036,_ZN48CWE36_Absolute_Path_Traversal__char_file_open_449entry_badEv
BIN_3664549,CWE-121,,entry_bad
BIN_3664653,CWE-789,,entry_bad
BIN_3665240,CWE-195,,entry_bad
BIN_3666687,CWE-590,CWE-590,_ZN62CWE590_Free_Memory_Not_on_Heap__delete_struct_placement_new_139entry_badEv
BIN_3666760,CWE-457,CWE-457,_ZN74CWE457_Use_of_Uninitialized_Variable__twointsclass_array_malloc_no_init_049entry_badEv
BIN_3667325,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_wchar_t_ncat_109entry_badEv
BIN_3667724,CWE-191,,entry_bad
BIN_3668558,CWE-590,,entry_bad
BIN_3668951,CWE-194,,entry_bad
BIN_3669107,CWE-191,,entry_bad
BIN_3669795,CWE-758,,entry_bad
BIN_3670364,CWE-762,CWE-762,_ZN67CWE762_Mismatched_Memory_Management_Routines__delete_long_malloc_419entry_badEv
BIN_3670365,CWE-191,,entry_bad
BIN_3670623,CWE-122,CWE-122,_ZN64CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int64_t_memmove_059entry_badEv
BIN_3671613,CWE-401,CWE-401,_ZN43CWE401_Memory_Leak__twoIntsStruct_malloc_439entry_badEv
BIN_3672120,CWE-190,,entry_bad
BIN_3672352,CWE-762,CWE-762,_ZN74CWE762_Mismatched_Memory_Management_Routines__delete_array_class_malloc_219entry_badEv
BIN_3672505,CWE-197,,entry_bad
BIN_3672596,CWE-122,CWE-122,_ZN62CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_char_snprintf_189entry_badEv
BIN_3672664,CWE-590,,entry_bad
BIN_3673240,CWE-126,,entry_bad
BIN_3674283,CWE-190,,entry_bad
BIN_3674591,CWE-401,,entry_bad
BIN_3675356,CWE-457,,entry_bad
BIN_3675568,CWE-369,,entry_bad
BIN_3675761,CWE-416,CWE-416,_ZN43CWE416_Use_After_Free__new_delete_struct_439entry_badEv
BIN_3676049,CWE-680,CWE-680,_ZN55CWE680_Integer_Overflow_to_Buffer_Overflow__new_rand_349entry_badEv
BIN_3676408,CWE-377,,entry_bad
BIN_3677215,CWE-252,,entry_bad
BIN_3677728,CWE-194,,entry_bad
BIN_3677928,CWE-191,,entry_bad
BIN_3678398,CWE-457,CWE-457,_ZN68CWE457_Use_of_Uninitialized_Variable__double_array_alloca_no_init_439entry_badEv
BIN_3678543,CWE-415,CWE-415,_ZN43CWE415_Double_Free__new_delete_array_int_049entry_badEv
BIN_3678567,CWE-121,,entry_bad
BIN_3679087,CWE-563,,entry_bad
BIN_3679279,CWE-126,,entry_bad
BIN_3679381,CWE-457,CWE-457,_ZN71CWE457_Use_of_Uninitialized_Variable__twointsclass_array_new_no_init_059entry_badEv
BIN_3679602,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_loop_069entry_badEv
BIN_3679819,CWE-761,,entry_bad
BIN_3679857,CWE-253,,entry_bad
BIN_3680643,CWE-253,,entry_bad
BIN_3681356,CWE-690,,entry_bad
BIN_3682316,CWE-415,CWE-415,_ZN44CWE415_Double_Free__new_delete_array_long_349entry_badEv
BIN_3682734,CWE-023,CWE-023,_ZN54CWE23_Relative_Path_Traversal__wchar_t_console_open_139entry_badEv
BIN_3683054,CWE-190,,entry_bad
BIN_3684107,CWE-121,,entry_bad
BIN_3684595,CWE-121,,entry_bad
BIN_3684984,CWE-122,,entry_bad
BIN_3685421,CWE-401,,entry_bad
BIN_3685431,CWE-121,,entry_bad
BIN_3685658,CWE-134,,entry_bad
BIN_3685904,CWE-194,,entry_bad
BIN_3686464,CWE-127,CWE-127,_ZN41CWE127_Buffer_Underread__new_char_loop_109entry_badEv
BIN_3686945,CWE-121,,entry_bad
BIN_3687110,CWE-681,,entry_bad
BIN_3688074,CWE-121,,entry_bad
BIN_3689461,CWE-122,,entry_bad
BIN_3689665,CWE-023,CWE-023,_ZN58CWE23_Relative_Path_Traversal__char_connect_socket_open_319entry_badEv
BIN_3692081,CWE-762,CWE-762,_ZN66CWE762_Mismatched_Memory_Management_Routines__delete_int_malloc_339entry_badEv
BIN_3692402,CWE-415,,entry_bad
BIN_3693170,CWE-078,,entry_bad
BIN_3693368,CWE-606,,entry_bad
BIN_3693829,CWE-252,,entry_bad
BIN_3694223,CWE-078,,entry_bad
BIN_3694353,CWE-126,,entry_bad
BIN_3694367,CWE-121,,entry_bad
BIN_3694603,CWE-789,CWE-789,_ZN56CWE789_Uncontrolled_Mem_Alloc__new_char_listen_socket_129entry_badEv
BIN_3696882,CWE-122,CWE-122,_ZN65CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_wchar_t_snprintf_069entry_badEv
BIN_3697056,CWE-122,,entry_bad
BIN_3697087,CWE-415,CWE-415,_ZN38CWE415_Double_Free__new_delete_long_079entry_badEv
BIN_3697362,CWE-122,,entry_bad
BIN_3698843,CWE-191,,entry_bad
BIN_3699145,CWE-590,CWE-590,_ZN62CWE590_Free_Memory_Not_on_Heap__delete_array_wchar_t_static_349entry_badEv
BIN_3699690,CWE-122,CWE-122,_ZN60CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_int_memmove_109entry_badEv
BIN_3699856,CWE-762,CWE-762,_ZN71CWE762_Mismatched_Memory_Management_Routines__new_array_free_int64_t_019entry_badEv
BIN_3699938,CWE-122,,entry_bad
BIN_3700007,CWE-191,,entry_bad
BIN_3700518,CWE-479,,entry_bad
BIN_3700655,CWE-761,,entry_bad
BIN_3701534,CWE-121,,entry_bad
BIN_3701537,CWE-134,,entry_bad
BIN_3701686,CWE-036,CWE-036,_ZN62CWE36_Absolute_Path_Traversal__char_connect_socket_ifstream_429entry_badEv
BIN_3701837,CWE-475,,entry_bad
BIN_3701947,CWE-190,,entry_bad
BIN_3702128,CWE-617,,entry_bad
BIN_3702926,CWE-122,,entry_bad
BIN_3703700,CWE-122,CWE-122,_ZN55CWE122_Heap_Based_Buffer_Overflow__cpp_CWE129_fscanf_329entry_badEv
BIN_3706677,CWE-122,CWE-122,_ZN55CWE122_Heap_Based_Buffer_Overflow__cpp_dest_char_cpy_339entry_badEv
BIN_3707738,CWE-134,,entry_bad
BIN_3708022,CWE-690,CWE-690,_ZN39CWE690_NULL_Deref_From_Return__fopen_439entry_badEv
BIN_3708372,CWE-121,,entry_bad
BIN_3709006,CWE-400,,entry_bad
BIN_3709461,CWE-190,,entry_bad
BIN_3710769,CWE-124,,entry_bad
BIN_3711059,CWE-590,CWE-590,_ZN63CWE590_Free_Memory_Not_on_Heap__delete_int64_t_placement_new_049entry_badEv
BIN_3711210,CWE-036,CWE-036,_ZN64CWE36_Absolute_Path_Traversal__wchar_t_listen_socket_ifstream_099entry_badEv
BIN_3711221,CWE-190,,entry_bad
BIN_3711594,CWE-036,CWE-036,_ZN55CWE36_Absolute_Path_Traversal__wchar_t_file_ifstream_039entry_badEv
BIN_3711790,CWE-590,CWE-590,_ZN55CWE590_Free_Memory_Not_on_Heap__delete_struct_static_129entry_badEv
BIN_3712031,CWE-121,,entry_bad
BIN_3712224,CWE-122,CWE-122,_ZN58CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_char_ncat_339entry_badEv
BIN_3712806,CWE-563,,entry_bad
BIN_3712854,CWE-190,,entry_bad
BIN_3713156,CWE-590,,entry_bad
BIN_3713815,CWE-191,,entry_bad
BIN_3714608,CWE-122,CWE-122,_ZN63CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_wchar_t_memcpy_159entry_badEv
BIN_3714946,CWE-690,,entry_bad
BIN_3715353,CWE-127,,entry_bad
BIN_3716405,CWE-190,,entry_bad
BIN_3717034,CWE-690,,entry_bad
BIN_3717114,CWE-457,,entry_bad
BIN_3717319,CWE-023,CWE-023,_ZN55CWE23_Relative_Path_Traversal__char_environment_open_129entry_badEv
BIN_3718005,CWE-415,,entry_bad
BIN_3718135,CWE-122,,entry_bad
BIN_3718194,CWE-124,CWE-124,_ZN48CWE124_Buffer_Underwrite__new_wchar_t_memmove_349entry_badEv
BIN_3718510,CWE-126,,entry_bad
BIN_3718864,CWE-758,,entry_bad
BIN_3719547,CWE-197,,entry_bad
BIN_3719830,CWE-036,CWE-036,_ZN62CWE36_Absolute_Path_Traversal__char_connect_socket_ifstream_159entry_badEv
BIN_3720302,CWE-762,CWE-762,_ZN73CWE762_Mismatched_Memory_Management_Routines__new_delete_array_wchar_t_129entry_badEv
BIN_3720874,CWE-078,,entry_bad
BIN_3721297,CWE-191,,entry_bad
BIN_3721369,CWE-457,,entry_bad
BIN_3721529,CWE-191,,entry_bad
BIN_3722841,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__strdup_delete_wchar_t_339entry_badEv
BIN_3722910,CWE-122,,entry_bad
BIN_3723168,CWE-416,CWE-416,_ZN49CWE416_Use_After_Free__new_delete_array_struct_049entry_badEv
BIN_3724480,CWE-134,,entry_bad
BIN_3724702,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_wchar_t_loop_099entry_badEv
BIN_3725595,CWE-194,CWE-194,_ZN58CWE194_Unexpected_Sign_Extension__listen_socket_memmove_339entry_badEv
BIN_3725808,CWE-036,CWE-036,_ZN52CWE36_Absolute_Path_Traversal__char_file_ofstream_119entry_badEv
BIN_3725910,CWE-401,,entry_bad
BIN_3726311,CWE-023,CWE-023,_ZN65CWE23_Relative_Path_Traversal__wchar_t_connect_socket_ofstream_019entry_badEv
BIN_3726393,CWE-190,,entry_bad
BIN_3726582,CWE-690,,entry_bad
BIN_3727010,CWE-121,,entry_bad
BIN_3727177,CWE-789,,entry_bad
BIN_3727260,CWE-126,,entry_bad
BIN_3727365,CWE-121,CWE-121,_ZN59CWE121_Stack_Based_Buffer_Overflow__placement_new_alloca_129entry_badEv
BIN_3728559,CWE-078,,entry_bad
BIN_3728619,CWE-457,,entry_bad
BIN_3729286,CWE-377,,entry_bad
BIN_3730157,CWE-194,,entry_bad
BIN_3730468,CWE-126,,entry_bad
BIN_3730667,CWE-252,,entry_bad
BIN_3731197,CWE-127,,entry_bad
BIN_3731604,CWE-190,,entry_bad
BIN_3732910,CWE-078,,entry_bad
BIN_3733028,CWE-126,,entry_bad
BIN_3733408,CWE-191,,entry_bad
BIN_3733494,CWE-124,CWE-124,_ZN48CWE124_Buffer_Underwrite__new_wchar_t_memmove_439entry_badEv
BIN_3733767,CWE-570,,entry_bad
BIN_3733790,CWE-023,CWE-023,_ZN61CWE23_Relative_Path_Traversal__wchar_t_connect_socket_open_019entry_badEv
BIN_3734871,CWE-191,,entry_bad
BIN_3736773,CWE-023,CWE-023,_ZN64CWE23_Relative_Path_Traversal__wchar_t_listen_socket_ofstream_109entry_badEv
BIN_3736976,CWE-762,CWE-762,_ZN75CWE762_Mismatched_Memory_Management_Routines__delete_array_struct_malloc_059entry_badEv
BIN_3737123,CWE-590,CWE-590,_ZN54CWE590_Free_Memory_Not_on_Heap__delete_class_static_169entry_badEv
BIN_3737228,CWE-127,,entry_bad
BIN_3737639,CWE-590,CWE-590,_ZN53CWE590_Free_Memory_Not_on_Heap__delete_char_alloca_069entry_badEv
BIN_3739391,CWE-134,,entry_bad
BIN_3739746,CWE-401,,entry_bad
BIN_3740354,CWE-121,,entry_bad
BIN_3741859,CWE-126,,entry_bad
BIN_3741877,CWE-400,,entry_bad
BIN_3742335,CWE-690,,entry_bad
BIN_3743106,CWE-197,,entry_bad
BIN_3743281,CWE-415,CWE-415,_ZN40CWE415_Double_Free__new_delete_struct_119entry_badEv
BIN_3743486,CWE-190,,entry_bad
BIN_3743782,CWE-401,,entry_bad
BIN_3743834,CWE-127,,entry_bad
BIN_3744395,CWE-134,,entry_bad
BIN_3745342,CWE-190,,entry_bad
BIN_3746111,CWE-762,CWE-762,_ZN73CWE762_Mismatched_Memory_Management_Routines__delete_array_int_realloc_169entry_badEv
BIN_3746115,CWE-121,,entry_bad
BIN_3746158,CWE-758,CWE-758,_ZN42CWE758_Undefined_Behavior__long_new_use_059entry_badEv
BIN_3746483,CWE-126,CWE-126,_ZN45CWE126_Buffer_Overread__new_wchar_t_memcpy_149entry_badEv
BIN_3746611,CWE-191,,entry_bad
BIN_3748372,CWE-194,,entry_bad
BIN_3748507,CWE-190,,entry_bad
BIN_3749153,CWE-121,,entry_bad
BIN_3749224,CWE-126,,entry_bad
BIN_3749281,CWE-590,,entry_bad
BIN_3749393,CWE-457,CWE-457,_ZN79CWE457_Use_of_Uninitialized_Variable__twointsclass_array_alloca_partial_init_059entry_badEv
BIN_3749420,CWE-401,,entry_bad
BIN_3749922,CWE-191,,entry_bad
BIN_3750436,CWE-078,,entry_bad
BIN_3750605,CWE-789,CWE-789,_ZN49CWE789_Uncontrolled_Mem_Alloc__new_char_fscanf_179entry_badEv
BIN_3750706,CWE-121,,entry_bad
BIN_3750974,CWE-762,CWE-762,_ZN66CWE762_Mismatched_Memory_Management_Routines__delete_int_malloc_189entry_badEv
BIN_3751204,CWE-762,CWE-762,_ZN64CWE762_Mismatched_Memory_Management_Routines__new_free_struct_029entry_badEv
BIN_3751307,CWE-457,,entry_bad
BIN_3751369,CWE-762,CWE-762,_ZN67CWE762_Mismatched_Memory_Management_Routines__delete_long_calloc_149entry_badEv
BIN_3751702,CWE-400,,entry_bad
BIN_3753983,CWE-190,,entry_bad
BIN_3754444,CWE-364,,entry_bad
BIN_3754557,CWE-134,,entry_bad
BIN_3754590,CWE-252,,entry_bad
BIN_3755439,CWE-666,,entry_bad
BIN_3755852,CWE-194,,entry_bad
BIN_3755946,CWE-369,,entry_bad
BIN_3756404,CWE-121,,entry_bad
BIN_3756906,CWE-134,CWE-134,_ZN65CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_439entry_badEv
BIN_3757672,CWE-590,CWE-590,_ZN59CWE590_Free_Memory_Not_on_Heap__delete_array_long_static_119entry_badEv
BIN_3757686,CWE-401,CWE-401,_ZN34CWE401_Memory_Leak__new_wchar_t_119entry_badEv
BIN_3757806,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_wchar_t_ncpy_219entry_badEv
BIN_3758078,CWE-122,,entry_bad
BIN_3758202,CWE-127,,entry_bad
BIN_3758294,CWE-122,CWE-122,_ZN60CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_char_memcpy_179entry_badEv
BIN_3758714,CWE-401,CWE-401,_ZN30CWE401_Memory_Leak__new_int_019entry_badEv
BIN_3759031,CWE-078,,entry_bad
BIN_3759200,CWE-762,CWE-762,_ZN62CWE762_Mismatched_Memory_Management_Routines__new_free_long_419entry_badEv
BIN_3759757,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__delete_struct_realloc_439entry_badEv
BIN_3759833,CWE-126,,entry_bad
BIN_3760150,CWE-762,CWE-762,_ZN67CWE762_Mismatched_Memory_Management_Routines__delete_long_malloc_169entry_badEv
BIN_3760485,CWE-134,,entry_bad
BIN_3761295,CWE-122,,entry_bad
BIN_3761323,CWE-415,CWE-415,_ZN43CWE415_Double_Free__new_delete_array_int_419entry_badEv
BIN_3761500,CWE-078,CWE-078,_ZN56CWE78_OS_Command_Injection__wchar_t_environment_popen_439entry_badEv
BIN_3762502,CWE-191,,entry_bad
BIN_3763591,CWE-761,CWE-761,_ZN69CWE761_Free_Pointer_Not_at_Start_of_Buffer__wchar_t_connect_socket_339entry_badEv
BIN_3763826,CWE-190,,entry_bad
BIN_3764014,CWE-476,,entry_bad
BIN_3764403,CWE-122,CWE-122,_ZN54CWE122_Heap_Based_Buffer_Overflow__cpp_CWE129_fgets_179entry_badEv
BIN_3766548,CWE-690,,entry_bad
BIN_3766884,CWE-590,CWE-590,_ZN56CWE590_Free_Memory_Not_on_Heap__delete_int64_t_static_129entry_badEv
BIN_3767151,CWE-023,CWE-023,_ZN55CWE23_Relative_Path_Traversal__char_environment_open_219entry_badEv
BIN_3767535,CWE-122,,entry_bad
BIN_3768695,CWE-134,,entry_bad
BIN_3769759,CWE-401,,entry_bad
BIN_3769866,CWE-121,,entry_bad
BIN_3769896,CWE-126,,entry_bad
BIN_3770107,CWE-762,CWE-762,_ZN70CWE762_Mismatched_Memory_Management_Routines__new_delete_array_long_139entry_badEv
BIN_3771038,CWE-775,,entry_bad
BIN_3771964,CWE-390,,entry_bad
BIN_3772631,CWE-126,,entry_bad
BIN_3772671,CWE-122,,entry_bad
BIN_3772913,CWE-191,,entry_bad
BIN_3773464,CWE-126,,entry_bad
BIN_3774784,CWE-427,,entry_bad
BIN_3775807,CWE-122,,entry_bad
BIN_3776570,CWE-122,,entry_bad
BIN_3776694,CWE-401,,entry_bad
BIN_3776934,CWE-036,CWE-036,_ZN60CWE36_Absolute_Path_Traversal__wchar_t_listen_socket_open_019entry_badEv
BIN_3777024,CWE-121,,entry_bad
BIN_3777881,CWE-191,,entry_bad
BIN_3778705,CWE-190,,entry_bad
BIN_3779003,CWE-761,,entry_bad
BIN_3779143,CWE-036,CWE-036,_ZN65CWE36_Absolute_Path_Traversal__wchar_t_connect_socket_ofstream_159entry_badEv
BIN_3780070,CWE-122,,entry_bad
BIN_3780542,CWE-415,,entry_bad
BIN_3781610,CWE-121,,entry_bad
BIN_3781855,CWE-762,CWE-762,_ZN71CWE762_Mismatched_Memory_Management_Routines__new_delete_array_class_109entry_badEv
BIN_3781884,CWE-190,,entry_bad
BIN_3782874,CWE-122,,entry_bad
BIN_3783306,CWE-789,,entry_bad
BIN_3784614,CWE-121,,entry_bad
BIN_3784777,CWE-369,,entry_bad
BIN_3785380,CWE-127,,entry_bad
BIN_3785539,CWE-762,CWE-762,_ZN73CWE762_Mismatched_Memory_Management_Routines__delete_array_int_realloc_339entry_badEv
BIN_3786244,CWE-665,,entry_bad
BIN_3786331,CWE-563,,entry_bad
BIN_3786510,CWE-122,CWE-122,_ZN60CWE122_Heap_Based_Buffer_Overflow__cpp_CWE193_wchar_t_cpy_439entry_badEv
BIN_3787667,CWE-036,CWE-036,_ZN57CWE36_Absolute_Path_Traversal__char_listen_socket_open_139entry_badEv
BIN_3788729,CWE-606,,entry_bad
BIN_3789354,CWE-036,CWE-036,_ZN62CWE36_Absolute_Path_Traversal__wchar_t_environment_ofstream_179entry_badEv
BIN_3789641,CWE-401,,entry_bad
BIN_3790078,CWE-510,,entry_bad
BIN_3790132,CWE-121,CWE-121,_ZN60CWE121_Stack_Based_Buffer_Overflow__placement_new_declare_139entry_badEv
BIN_3790743,CWE-396,CWE-396,_ZN44CWE396_Catch_Generic_Exception__exception_119entry_badEv
BIN_3791276,CWE-401,CWE-401,_ZN46CWE401_Memory_Leak__new_array_twointsStruct_419entry_badEv
BIN_3791343,CWE-134,CWE-134,_ZN61CWE134_Uncontrolled_Format_String__wchar_t_console_fprintf_439entry_badEv
BIN_3792007,CWE-665,,entry_bad
BIN_3792380,CWE-126,,entry_bad
BIN_3793780,CWE-195,,entry_bad
BIN_3793972,CWE-476,,entry_bad
BIN_3794550,CWE-190,,entry_bad
BIN_3794985,CWE-190,,entry_bad
BIN_3795152,CWE-606,,entry_bad
BIN_3796171,CWE-122,,entry_bad
BIN_3796654,CWE-036,CWE-036,_ZN61CWE36_Absolute_Path_Traversal__char_listen_socket_ofstream_159entry_badEv
BIN_3797196,CWE-690,,entry_bad
BIN_3797206,CWE-590,CWE-590,_ZN63CWE590_Free_Memory_Not_on_Heap__delete_wchar_t_placement_new_129entry_badEv
BIN_3798241,CWE-476,,entry_bad
BIN_3798779,CWE-761,,entry_bad
BIN_3799523,CWE-563,,entry_bad
BIN_3799642,CWE-124,CWE-124,_ZN45CWE124_Buffer_Underwrite__malloc_char_ncpy_439entry_badEv
BIN_3799682,CWE-526,,entry_bad
BIN_3801171,CWE-134,,entry_bad
BIN_3801482,CWE-194,,entry_bad
BIN_3802008,CWE-126,,entry_bad
BIN_3802116,CWE-190,,entry_bad
BIN_3803009,CWE-762,CWE-762,_ZN68CWE762_Mismatched_Memory_Management_Routines__delete_long_realloc_439entry_badEv
BIN_3803890,CWE-121,,entry_bad
BIN_3804372,CWE-191,,entry_bad
BIN_3805218,CWE-377,,entry_bad
BIN_3806513,CWE-122,,entry_bad
BIN_3806763,CWE-195,,entry_bad
BIN_3806831,CWE-122,,entry_bad
BIN_3806875,CWE-121,,entry_bad
BIN_3807184,CWE-126,CWE-126,_ZN42CWE126_Buffer_Overread__new_char_memcpy_339entry_badEv
BIN_3807778,CWE-122,,entry_bad
BIN_3808377,CWE-190,CWE-190,_ZN44CWE190_Integer_Overflow__int_max_multiply_339entry_badEv
BIN_3808448,CWE-401,CWE-401,_ZN34CWE401_Memory_Leak__new_int64_t_219entry_badEv
BIN_3808775,CWE-191,,entry_bad
BIN_3809063,CWE-762,CWE-762,_ZN67CWE762_Mismatched_Memory_Management_Routines__delete_long_calloc_189entry_badEv
BIN_3809170,CWE-023,CWE-023,_ZN65CWE23_Relative_Path_Traversal__wchar_t_connect_socket_ofstream_319entry_badEv
BIN_3809195,CWE-762,CWE-762,_ZN65CWE762_Mismatched_Memory_Management_Routines__new_free_wchar_t_449entry_badEv
BIN_3810105,CWE-252,,entry_bad
BIN_3810149,CWE-194,,entry_bad
BIN_3810428,CWE-191,,entry_bad
BIN_3810636,CWE-191,,entry_bad
BIN_3810916,CWE-122,,entry_bad
BIN_3811241,CWE-369,,entry_bad
BIN_3811303,CWE-122,CWE-122,_ZN61CWE122_Heap_Based_Buffer_Overflow__cpp_CWE805_wchar_t_ncat_349entry_badEv
BIN_3811693,CWE-401,,entry_bad
BIN_3812170,CWE-122,CWE-122,_ZN62CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_char_snprintf_329entry_badEv
BIN_3812511,CWE-121,,entry_bad
